COUNTRY_CODE;MERCHANT_ID;PRODUCT_ID;ORDER_ID;ORDERLINE_ID;ORDER_DATE;DATE_SAV_CREATION;DATE_REFUND
de-de;138;14556;3314249;3322769;2020-07-01 14:57:23.000;;
fr-fr;985;2503;3314250;3322770;2020-07-01 14:57:53.000;;
fr-fr;353;3215;3314252;3322772;2020-07-01 14:58:19.000;;
fr-fr;713;14550;3314253;3322773;2020-07-01 14:58:30.000;;
fr-fr;342;1859;3314254;3322774;2020-07-01 14:58:31.000;;
fr-fr;26;25862;3314255;3322775;2020-07-01 14:58:52.000;2020-07-09 17:12:13.000;
fr-fr;283;1223;3314256;3322776;2020-07-01 14:58:57.000;;
fr-fr;342;1859;3314257;3322777;2020-07-01 14:58:58.000;;
fr-fr;332;10745;3314258;3322778;2020-07-01 14:59:34.000;;
fr-fr;1177;3215;3314260;3322780;2020-07-01 14:59:56.000;;
fr-fr;866;99151;3314261;3322781;2020-07-01 15:00:15.000;;
fr-fr;769;2174;3314262;3322782;2020-07-01 15:00:22.000;2020-07-11 19:01:54.000;
fr-fr;713;14558;3314263;3322783;2020-07-01 15:00:23.000;2020-07-05 00:16:50.000;
fr-fr;138;15028;3314264;3322784;2020-07-01 15:00:29.000;;
fr-fr;220;14562;3314265;3322785;2020-07-01 15:00:29.000;2021-02-06 16:53:34.000;
fr-fr;342;1702;3314267;3322787;2020-07-01 15:00:43.000;2020-07-02 13:59:08.000;
fr-fr;813;14664;3314269;3322789;2020-07-01 15:02:24.000;;
fr-fr;68;2825;3314271;3322791;2020-07-01 15:03:01.000;2020-08-24 19:00:50.000;
fr-fr;1121;17775;3314272;3322792;2020-07-01 15:03:07.000;;
fr-fr;78;125014;3314275;3322795;2020-07-01 15:03:17.000;2020-07-01 16:29:14.000;2020-07-03 15:01:08.000
fr-fr;478;1796;3314277;3322797;2020-07-01 15:03:59.000;;
fr-fr;256;14561;3314278;3322798;2020-07-01 15:04:11.000;;
fr-be;41;3224;3314279;3322799;2020-07-01 15:04:11.000;2020-11-04 13:46:13.000;
es-es;1138;128857;3314281;3322801;2020-07-01 15:05:06.000;;
fr-fr;25;93441;3314283;3322803;2020-07-01 15:05:28.000;;
es-es;138;14574;3314285;3322805;2020-07-01 15:05:53.000;2020-07-09 14:35:36.000;2020-07-20 15:13:32.000
fr-fr;713;14561;3314286;3322806;2020-07-01 15:06:08.000;;
fr-fr;68;1870;3314288;3322808;2020-07-01 15:07:47.000;2020-07-05 12:14:40.000;
fr-fr;1124;1755;3314291;3322811;2020-07-01 15:08:28.000;;
fr-fr;1003;1870;3314292;3322812;2020-07-01 15:08:41.000;;
fr-fr;383;1614;3314293;3322813;2020-07-01 15:08:58.000;2020-08-03 20:58:07.000;
fr-fr;116;36827;3314294;3322814;2020-07-01 15:09:11.000;2020-08-13 15:58:25.000;2020-09-14 13:19:23.000
fr-fr;666;16746;3314297;3322817;2020-07-01 15:09:54.000;;
fr-fr;138;1550;3314298;3322818;2020-07-01 15:10:08.000;2020-07-07 19:31:17.000;
fr-fr;707;43846;3314299;3322819;2020-07-01 15:10:08.000;2020-07-02 20:23:13.000;2020-08-08 10:38:49.000
fr-fr;904;11380;3314300;3322820;2020-07-01 15:10:22.000;;
es-es;835;3207;3314301;3322821;2020-07-01 15:10:27.000;2020-07-06 20:32:44.000;
es-es;918;14558;3314302;3322822;2020-07-01 15:10:36.000;2020-07-03 14:36:47.000;
es-es;799;14561;3314303;3322823;2020-07-01 15:10:36.000;;
fr-fr;353;3215;3314304;3322824;2020-07-01 15:10:54.000;;
fr-fr;25;3206;3314305;3322825;2020-07-01 15:11:03.000;;
de-de;332;14550;3314306;3322826;2020-07-01 15:11:08.000;2020-07-09 01:12:26.000;
fr-fr;713;17775;3314307;3322827;2020-07-01 15:11:22.000;2020-07-10 18:22:13.000;
fr-fr;769;2174;3314309;3322829;2020-07-01 15:11:31.000;;
fr-fr;752;1613;3314312;3322832;2020-07-01 15:12:16.000;;
fr-fr;713;14555;3314313;3322833;2020-07-01 15:12:17.000;2020-07-03 11:25:53.000;
fr-fr;476;10744;3314314;3322834;2020-07-01 15:12:29.000;;2020-07-01 23:35:09.000
fr-fr;116;36829;3314315;3322835;2020-07-01 15:12:57.000;2020-09-11 13:31:26.000;2020-10-15 19:19:49.000
fr-fr;78;14098;3314316;3322836;2020-07-01 15:13:09.000;;
fr-fr;353;3215;3314317;3322837;2020-07-01 15:13:22.000;2020-07-31 00:55:55.000;
fr-fr;1045;42765;3314318;3322838;2020-07-01 15:14:18.000;;
fr-fr;1204;1478;3314319;3322839;2020-07-01 15:14:23.000;2020-07-04 17:09:49.000;
fr-be;41;1702;3314320;3322840;2020-07-01 15:14:33.000;;
fr-fr;666;16746;3314321;3322841;2020-07-01 15:15:16.000;;
fr-fr;358;21897;3314322;3322842;2020-07-01 15:16:08.000;;
fr-fr;803;1613;3314323;3322843;2020-07-01 15:16:25.000;2020-10-14 15:32:53.000;
fr-fr;1124;1755;3314324;3322844;2020-07-01 15:16:39.000;;
fr-fr;110;1661;3314325;3322845;2020-07-01 15:16:59.000;;
fr-fr;918;3221;3314326;3322846;2020-07-01 15:17:10.000;2020-07-08 14:36:22.000;
fr-fr;769;1794;3314327;3322847;2020-07-01 15:17:56.000;;
fr-fr;283;1661;3314328;3322848;2020-07-01 15:18:09.000;;
fr-fr;489;43119;3314329;3322849;2020-07-01 15:18:38.000;;
fr-fr;342;1859;3314330;3322850;2020-07-01 15:20:22.000;2020-07-04 14:33:11.000;
fr-fr;1204;1226;3314331;3322851;2020-07-01 15:20:24.000;;
fr-fr;807;3207;3314332;3322852;2020-07-01 15:20:36.000;;
es-es;1126;10746;3314335;3322855;2020-07-01 15:20:54.000;;
fr-fr;803;2433;3314336;3322856;2020-07-01 15:21:23.000;2020-07-09 00:41:49.000;
de-de;138;16746;3314337;3322857;2020-07-01 15:21:41.000;;
es-es;116;13836;3314339;3322859;2020-07-01 15:22:55.000;2020-07-03 13:55:57.000;2020-08-20 14:45:55.000
es-es;332;1859;3314340;3322860;2020-07-01 15:23:28.000;2020-07-08 21:29:39.000;
fr-fr;41;1702;3314341;3322861;2020-07-01 15:23:40.000;2020-07-02 21:56:05.000;
fr-fr;413;3221;3314342;3322862;2020-07-01 15:23:42.000;;
es-es;979;1184;3314343;3322863;2020-07-01 15:24:53.000;;
fr-fr;787;133029;3314344;3322864;2020-07-01 15:24:58.000;;
de-de;331;45310;3314346;3322866;2020-07-01 15:25:15.000;2020-07-09 11:41:05.000;2020-07-25 10:50:14.000
fr-fr;421;15834;3314347;3322867;2020-07-01 15:25:27.000;2020-12-28 11:45:42.000;
fr-fr;713;14555;3314348;3322868;2020-07-01 15:26:24.000;;
fr-fr;116;36827;3314349;3322869;2020-07-01 15:27:23.000;2020-07-07 15:45:16.000;
de-de;342;10746;3314350;3322870;2020-07-01 15:27:41.000;;
fr-fr;769;10750;3314351;3322871;2020-07-01 15:27:52.000;;
es-es;991;14550;3314352;3322872;2020-07-01 15:28:19.000;2020-12-18 00:11:30.000;
fr-fr;78;2289;3314353;3322873;2020-07-01 15:28:34.000;2020-07-07 15:24:36.000;2020-07-26 11:40:47.000
fr-fr;1204;1478;3314355;3322875;2020-07-01 15:29:22.000;2020-07-04 15:13:39.000;
fr-fr;69;27806;3314357;3322877;2020-07-01 15:30:00.000;2020-07-09 14:36:09.000;
fr-fr;859;1859;3314358;3322878;2020-07-01 15:30:39.000;2020-07-07 01:42:00.000;
fr-fr;69;129395;3314361;3322881;2020-07-01 15:30:57.000;;
fr-fr;283;1755;3314362;3322882;2020-07-01 15:31:02.000;;2020-07-05 12:47:44.000
fr-fr;769;1794;3314363;3322883;2020-07-01 15:31:27.000;;
fr-fr;752;4468;3314364;3322884;2020-07-01 15:31:35.000;;
fr-fr;1054;27063;3314368;3322888;2020-07-01 15:33:07.000;;2020-07-01 17:36:14.000
fr-fr;859;1859;3314370;3322890;2020-07-01 15:34:12.000;;
fr-fr;713;12896;3314371;3322891;2020-07-01 15:34:21.000;;
fr-fr;414;3206;3314372;3322892;2020-07-01 15:34:43.000;;
es-es;716;26736;3314373;3322893;2020-07-01 15:34:46.000;;
es-es;138;14561;3314374;3322894;2020-07-01 15:34:50.000;;
fr-fr;491;12896;3314375;3322895;2020-07-01 15:35:21.000;;
fr-fr;353;3215;3314378;3322898;2020-07-01 15:36:28.000;;
fr-fr;116;6516;3314380;3322900;2020-07-01 15:37:54.000;2020-07-16 22:34:07.000;
fr-fr;78;2294;3314381;3322901;2020-07-01 15:38:01.000;;
fr-fr;385;1700;3314382;3322902;2020-07-01 15:38:12.000;;
fr-fr;713;13416;3314385;3322905;2020-07-01 15:38:45.000;;
fr-fr;342;1859;3314386;3322906;2020-07-01 15:39:23.000;;
fr-fr;353;3215;3314387;3322907;2020-07-01 15:39:40.000;;
fr-fr;25;3214;3314388;3322908;2020-07-01 15:39:55.000;2020-07-03 23:47:36.000;2020-07-16 11:38:11.000
fr-fr;138;15024;3314389;3322909;2020-07-01 15:40:08.000;2020-07-30 21:03:16.000;
es-es;116;13836;3314391;3322911;2020-07-01 15:40:45.000;2020-09-11 17:03:57.000;2020-09-27 21:50:07.000
fr-fr;752;17775;3314392;3322912;2020-07-01 15:41:21.000;;
fr-fr;183;14550;3314393;3322913;2020-07-01 15:41:51.000;;
fr-fr;769;10748;3314395;3322915;2020-07-01 15:42:02.000;;
fr-fr;342;2174;3314396;3322916;2020-07-01 15:43:19.000;;
fr-fr;769;1870;3314397;3322917;2020-07-01 15:43:34.000;;
fr-fr;713;14561;3314398;3322918;2020-07-01 15:43:50.000;;
fr-fr;680;86228;3314399;3322919;2020-07-01 15:45:24.000;2020-07-04 15:05:08.000;
de-de;138;99151;3314400;3322920;2020-07-01 15:45:36.000;;
fr-fr;342;1859;3314401;3322921;2020-07-01 15:45:51.000;2020-07-07 20:41:43.000;
fr-fr;769;1870;3314402;3322922;2020-07-01 15:45:55.000;;
fr-fr;826;1859;3314403;3322923;2020-07-01 15:46:50.000;2020-08-21 16:27:51.000;
es-es;166;1755;3314405;3322925;2020-07-01 15:47:09.000;;
fr-fr;769;10748;3314406;3322926;2020-07-01 15:47:15.000;;
fr-fr;813;10744;3314407;3322927;2020-07-01 15:47:17.000;;
es-es;491;3215;3314408;3322928;2020-07-01 15:48:03.000;;
fr-fr;540;123420;3314409;3322929;2020-07-01 15:48:27.000;;
fr-fr;807;3207;3314410;3322930;2020-07-01 15:48:45.000;;
fr-fr;3;21872;3314411;3322931;2020-07-01 15:49:32.000;;
fr-fr;489;43119;3314412;3322932;2020-07-01 15:49:49.000;2020-07-06 14:21:36.000;
fr-fr;1054;55557;3314413;3322933;2020-07-01 15:50:01.000;2020-07-02 14:34:29.000;2020-07-01 17:36:41.000
es-es;491;15931;3314414;3322934;2020-07-01 15:50:22.000;;
fr-fr;666;16746;3314415;3322935;2020-07-01 15:50:35.000;2020-07-10 21:16:17.000;2020-07-17 13:00:54.000
fr-fr;220;1859;3314418;3322938;2020-07-01 15:51:19.000;2020-08-12 16:07:09.000;
fr-fr;180;16746;3314419;3322939;2020-07-01 15:51:24.000;2020-07-02 16:44:06.000;2020-07-02 11:22:00.000
fr-fr;807;3221;3314422;3322942;2020-07-01 15:53:13.000;2020-07-07 18:35:43.000;2020-07-09 13:43:50.000
fr-fr;3;15025;3314423;3322943;2020-07-01 15:53:34.000;;
fr-fr;78;11380;3314424;3322944;2020-07-01 15:53:37.000;;
fr-fr;407;110369;3314425;3322945;2020-07-01 15:53:37.000;;
fr-fr;1124;1755;3314426;3322946;2020-07-01 15:54:06.000;;
fr-fr;807;3221;3314429;3322949;2020-07-01 15:54:27.000;2020-07-06 20:43:20.000;2020-07-09 13:43:30.000
fr-fr;407;112737;3314430;3322950;2020-07-01 15:54:37.000;;
fr-fr;183;10235;3314431;3322951;2020-07-01 15:54:45.000;;
es-es;138;15023;3314432;3322952;2020-07-01 15:55:34.000;2020-09-04 12:27:45.000;
fr-fr;342;16746;3314434;3322954;2020-07-01 15:56:48.000;2020-07-12 13:44:33.000;
fr-fr;25;3214;3314435;3322955;2020-07-01 15:56:50.000;;
de-de;138;3206;3314436;3322956;2020-07-01 15:57:15.000;;
fr-fr;1054;124627;3314438;3322958;2020-07-01 15:57:59.000;;
fr-fr;668;15114;3314440;3322960;2020-07-01 15:59:38.000;;
fr-fr;769;10748;3314441;3322961;2020-07-01 15:59:52.000;;
fr-fr;25;3226;3314445;3322965;2020-07-01 16:01:26.000;;
fr-fr;383;3220;3314446;3322966;2020-07-01 16:02:00.000;2020-11-11 11:05:27.000;
fr-fr;56;86443;3314447;3322967;2020-07-01 16:02:22.000;;2020-07-02 14:43:25.000
es-es;78;2648;3314450;3322970;2020-07-01 16:02:43.000;;
fr-fr;807;3207;3314452;3322972;2020-07-01 16:04:07.000;2020-07-01 16:07:29.000;
fr-fr;851;14099;3314454;3322974;2020-07-01 16:04:32.000;;
fr-fr;918;3221;3314456;3322976;2020-07-01 16:05:48.000;2020-07-04 00:43:59.000;2020-07-11 12:58:55.000
fr-fr;342;15026;3314457;3322977;2020-07-01 16:06:22.000;;
fr-fr;769;2174;3314459;3322979;2020-07-01 16:06:37.000;;
fr-fr;220;14562;3314462;3322982;2020-07-01 16:07:23.000;;
fr-fr;60;36827;3314463;3322983;2020-07-01 16:08:13.000;2020-07-02 12:20:30.000;
de-de;138;1224;3314464;3322984;2020-07-01 16:09:14.000;;
fr-fr;668;98458;3314467;3322987;2020-07-01 16:09:51.000;;
fr-fr;283;1755;3314469;3322989;2020-07-01 16:10:14.000;;2020-07-05 12:47:33.000
de-de;116;3221;3314471;3322991;2020-07-01 16:10:44.000;2020-09-05 15:54:31.000;
fr-fr;342;1859;3314472;3322992;2020-07-01 16:10:49.000;;
fr-fr;713;14558;3314473;3322993;2020-07-01 16:10:51.000;2020-07-16 00:57:54.000;
fr-fr;752;2390;3314474;3322994;2020-07-01 16:10:52.000;2020-07-27 16:18:18.000;
fr-fr;713;14561;3314478;3322998;2020-07-01 16:11:06.000;2021-01-03 15:58:36.000;
es-es;767;127703;3314479;3322999;2020-07-01 16:11:09.000;;
es-es;716;1795;3314480;3323000;2020-07-01 16:11:12.000;;
fr-be;713;14559;3314482;3323002;2020-07-01 16:11:56.000;2020-07-11 23:17:51.000;2020-07-25 11:52:14.000
fr-fr;1001;119796;3314484;3323004;2020-07-01 16:12:25.000;2020-07-03 21:43:31.000;
fr-fr;1124;6518;3314485;3323005;2020-07-01 16:12:44.000;;
es-es;393;1797;3314491;3323012;2020-07-01 16:14:12.000;;
fr-fr;25;3214;3314492;3323013;2020-07-01 16:14:33.000;;
fr-fr;713;124631;3314493;3323014;2020-07-01 16:14:50.000;;
fr-fr;342;1859;3314494;3323015;2020-07-01 16:14:53.000;2020-09-26 11:30:41.000;
fr-fr;729;60881;3314495;3323016;2020-07-01 16:15:36.000;;
fr-fr;116;14663;3314496;3323017;2020-07-01 16:15:59.000;;
fr-fr;342;1755;3314497;3323018;2020-07-01 16:16:01.000;;
fr-fr;342;16746;3314498;3323019;2020-07-01 16:16:02.000;2020-07-02 19:56:54.000;
fr-fr;996;3206;3314499;3323020;2020-07-01 16:16:16.000;;
fr-fr;996;1224;3314499;3323021;2020-07-01 16:16:16.000;;
fr-fr;342;2180;3314501;3323023;2020-07-01 16:16:38.000;;
fr-fr;996;6516;3314502;3323024;2020-07-01 16:17:50.000;2020-07-08 08:30:33.000;
fr-be;138;14558;3314503;3323025;2020-07-01 16:17:53.000;;
fr-fr;183;2294;3314504;3323026;2020-07-01 16:18:03.000;;
fr-fr;116;6516;3314506;3323028;2020-07-01 16:18:07.000;2020-08-24 16:02:02.000;
fr-fr;866;99151;3314507;3323029;2020-07-01 16:18:16.000;2020-07-16 14:23:46.000;
fr-fr;807;3207;3314508;3323030;2020-07-01 16:18:51.000;;
fr-fr;769;28042;3314509;3323031;2020-07-01 16:18:53.000;;
fr-fr;666;16094;3314513;3323035;2020-07-01 16:19:24.000;2020-07-07 13:24:15.000;2020-07-19 18:55:52.000
fr-fr;1177;3216;3314515;3323037;2020-07-01 16:20:11.000;2020-07-22 21:25:07.000;
fr-fr;26;133074;3314516;3323038;2020-07-01 16:20:11.000;;
fr-fr;859;3215;3314518;3323040;2020-07-01 16:20:19.000;2020-07-02 13:27:52.000;
fr-fr;74;42451;3314520;3323042;2020-07-01 16:20:27.000;;
es-es;3;15025;3314521;3323043;2020-07-01 16:20:29.000;;
fr-fr;918;3223;3314522;3323044;2020-07-01 16:20:31.000;;
fr-fr;94;41913;3314524;3323046;2020-07-01 16:21:51.000;2020-12-30 21:25:53.000;
de-de;80;1797;3314525;3323047;2020-07-01 16:21:56.000;;
fr-fr;881;13836;3314526;3323048;2020-07-01 16:22:44.000;2020-07-06 21:01:01.000;
fr-fr;752;2402;3314528;3323050;2020-07-01 16:23:00.000;2020-07-03 20:04:39.000;2020-07-06 18:55:01.000
es-es;80;3214;3314529;3323051;2020-07-01 16:23:01.000;;
fr-fr;3;21872;3314530;3323052;2020-07-01 16:23:34.000;;
es-es;342;1859;3314531;3323053;2020-07-01 16:24:01.000;;
fr-fr;996;6516;3314532;3323054;2020-07-01 16:24:23.000;2020-08-08 18:26:49.000;
fr-fr;342;38771;3314534;3323056;2020-07-01 16:24:36.000;2020-07-04 21:53:45.000;
fr-fr;748;76920;3314535;3323057;2020-07-01 16:24:39.000;;
es-es;323;2289;3314538;3323060;2020-07-01 16:26:28.000;;
fr-fr;807;3221;3314539;3323061;2020-07-01 16:26:34.000;;2020-07-09 13:45:03.000
fr-fr;779;14572;3314541;3323063;2020-07-01 16:26:42.000;;
fr-fr;713;14558;3314542;3323064;2020-07-01 16:26:58.000;;
es-es;1000;124874;3314543;3323065;2020-07-01 16:27:37.000;;
fr-fr;353;1225;3314544;3323066;2020-07-01 16:28:01.000;;
fr-fr;138;15023;3314545;3323067;2020-07-01 16:28:03.000;2020-07-07 13:53:44.000;
fr-fr;713;14575;3314546;3323068;2020-07-01 16:28:30.000;2020-07-04 16:09:53.000;
fr-fr;1001;125623;3314547;3323069;2020-07-01 16:28:50.000;;
fr-fr;1040;1384;3314548;3323070;2020-07-01 16:29:24.000;2020-07-04 15:26:28.000;
es-es;342;1859;3314549;3323071;2020-07-01 16:29:58.000;;
fr-fr;713;14556;3314550;3323072;2020-07-01 16:30:09.000;;
fr-fr;476;10750;3314551;3323073;2020-07-01 16:30:09.000;;
es-es;223;3223;3314552;3323074;2020-07-01 16:30:12.000;;
fr-fr;769;1870;3314554;3323076;2020-07-01 16:31:02.000;2020-07-16 11:47:11.000;
fr-fr;414;3206;3314555;3323077;2020-07-01 16:31:30.000;;
de-de;138;16746;3314557;3323079;2020-07-01 16:32:41.000;;
fr-fr;487;3796;3314558;3323080;2020-07-01 16:32:48.000;2020-07-01 17:14:20.000;2020-07-02 14:11:28.000
fr-fr;385;13766;3314559;3323081;2020-07-01 16:32:57.000;;
fr-fr;365;14555;3314560;3323082;2020-07-01 16:33:30.000;;
fr-fr;383;3214;3314561;3323083;2020-07-01 16:33:37.000;;
fr-fr;220;1859;3314562;3323084;2020-07-01 16:34:20.000;2020-07-06 12:07:18.000;
fr-fr;713;6517;3314563;3323085;2020-07-01 16:35:49.000;;
fr-fr;660;1793;3314564;3323086;2020-07-01 16:35:57.000;;
fr-fr;78;14551;3314566;3323088;2020-07-01 16:36:38.000;;
fr-fr;25;10405;3314567;3323089;2020-07-01 16:36:40.000;;
es-es;342;1859;3314568;3323090;2020-07-01 16:37:18.000;2020-09-21 01:09:55.000;
fr-fr;385;13766;3314569;3323091;2020-07-01 16:37:33.000;;
fr-fr;996;1544;3314572;3323094;2020-07-01 16:38:39.000;2020-07-15 20:19:26.000;
fr-fr;39;1797;3314573;3323095;2020-07-01 16:39:14.000;;
fr-fr;332;14663;3314574;3323096;2020-07-01 16:39:32.000;;
fr-fr;150;1305;3314575;3323097;2020-07-01 16:39:35.000;;
fr-fr;752;2218;3314576;3323098;2020-07-01 16:39:48.000;;
fr-fr;713;12897;3314577;3323099;2020-07-01 16:39:50.000;2020-07-03 18:36:09.000;
de-de;138;16746;3314578;3323100;2020-07-01 16:39:56.000;2020-07-05 13:26:34.000;2020-07-13 17:00:55.000
fr-fr;337;128901;3314579;3323101;2020-07-01 16:40:16.000;;
fr-fr;256;14559;3314582;3323104;2020-07-01 16:42:37.000;;
es-es;80;1225;3314584;3323106;2020-07-01 16:43:15.000;;
fr-fr;478;1188;3314585;3323107;2020-07-01 16:43:36.000;2020-09-13 20:31:57.000;
fr-fr;748;92396;3314586;3323108;2020-07-01 16:43:58.000;;
es-es;80;1225;3314587;3323109;2020-07-01 16:44:00.000;;
fr-fr;283;16746;3314588;3323110;2020-07-01 16:44:39.000;;
fr-fr;1034;21440;3314589;3323111;2020-07-01 16:45:27.000;;
fr-fr;56;12318;3314590;3323112;2020-07-01 16:45:27.000;;
fr-fr;342;38771;3314591;3323113;2020-07-01 16:45:44.000;;
de-de;78;36836;3314592;3323114;2020-07-01 16:46:16.000;;
fr-fr;803;1613;3314593;3323115;2020-07-01 16:47:20.000;2020-07-06 19:49:15.000;
es-es;716;4022;3314594;3323116;2020-07-01 16:47:43.000;;
fr-fr;116;6516;3314595;3323117;2020-07-01 16:48:11.000;;
fr-fr;283;1755;3314596;3323118;2020-07-01 16:48:32.000;2020-07-03 14:13:04.000;2020-07-05 12:47:14.000
fr-fr;69;15726;3314597;3323119;2020-07-01 16:48:50.000;2020-07-03 15:49:30.000;
fr-fr;353;3215;3314598;3323120;2020-07-01 16:49:05.000;;
fr-fr;807;3207;3314599;3323121;2020-07-01 16:49:05.000;;
de-de;283;17066;3314600;3323122;2020-07-01 16:49:12.000;;
de-de;138;14561;3314602;3323124;2020-07-01 16:49:58.000;2020-07-05 10:23:52.000;
fr-fr;110;1661;3314604;3323126;2020-07-01 16:51:01.000;2020-07-12 18:50:32.000;
fr-fr;716;131434;3314605;3323127;2020-07-01 16:51:03.000;2020-07-06 00:42:57.000;2020-09-14 10:26:04.000
fr-fr;918;3221;3314606;3323128;2020-07-01 16:51:36.000;2020-12-04 22:58:01.000;
fr-fr;39;1797;3314607;3323129;2020-07-01 16:51:40.000;;
es-es;716;27632;3314608;3323130;2020-07-01 16:51:41.000;2020-08-11 15:07:17.000;
fr-fr;342;1755;3314609;3323131;2020-07-01 16:52:00.000;;
fr-fr;713;14550;3314610;3323132;2020-07-01 16:52:16.000;2020-07-04 17:15:49.000;
fr-fr;769;10748;3314611;3323133;2020-07-01 16:52:27.000;;
es-es;617;65279;3314612;3323134;2020-07-01 16:53:05.000;2020-07-05 12:49:15.000;
es-es;767;127703;3314613;3323135;2020-07-01 16:53:05.000;;
fr-fr;25;2552;3314615;3323137;2020-07-01 16:53:46.000;;
fr-fr;342;1859;3314616;3323138;2020-07-01 16:53:58.000;;
fr-fr;332;1755;3314617;3323139;2020-07-01 16:54:23.000;;
fr-fr;775;12372;3314618;3323140;2020-07-01 16:54:45.000;;
fr-fr;918;16746;3314619;3323141;2020-07-01 16:54:55.000;2020-07-12 18:01:56.000;
fr-fr;68;1591;3314620;3323142;2020-07-01 16:55:44.000;2020-07-05 00:41:38.000;
fr-fr;116;36828;3314623;3323145;2020-07-01 16:56:28.000;;
fr-fr;813;10744;3314622;3323144;2020-07-01 16:56:28.000;;
de-de;332;3216;3314624;3323146;2020-07-01 16:56:52.000;;
fr-fr;183;10236;3314625;3323147;2020-07-01 16:56:53.000;;
fr-fr;826;3214;3314626;3323148;2020-07-01 16:57:22.000;2020-07-02 12:58:51.000;
es-es;407;3225;3314627;3323149;2020-07-01 16:57:36.000;;
de-de;769;21897;3314629;3323151;2020-07-01 16:58:02.000;2021-02-10 23:38:58.000;
es-es;383;3214;3314630;3323152;2020-07-01 16:58:05.000;2020-07-03 17:23:55.000;
fr-fr;769;1794;3314631;3323153;2020-07-01 16:59:14.000;;
fr-fr;716;27632;3314632;3323154;2020-07-01 16:59:39.000;2020-07-01 17:06:07.000;
fr-fr;342;1859;3314633;3323155;2020-07-01 16:59:39.000;;
fr-fr;233;16746;3314634;3323156;2020-07-01 16:59:49.000;;
de-de;78;16035;3314635;3323157;2020-07-01 17:00:56.000;;
fr-fr;332;3215;3314637;3323159;2020-07-01 17:01:56.000;2020-07-03 14:56:21.000;
es-es;383;3220;3314638;3323160;2020-07-01 17:02:05.000;;
de-de;851;2829;3314639;3323161;2020-07-01 17:02:18.000;;2020-07-06 16:05:10.000
es-es;441;2174;3314642;3323164;2020-07-01 17:03:10.000;;
de-de;337;145824;3314643;3323165;2020-07-01 17:03:24.000;2020-07-06 16:01:35.000;
fr-fr;78;2218;3314644;3323166;2020-07-01 17:03:42.000;;
fr-fr;769;10748;3314645;3323167;2020-07-01 17:03:44.000;2020-07-03 16:13:55.000;
de-de;353;3215;3314646;3323168;2020-07-01 17:03:58.000;;
fr-fr;929;121100;3314647;3323169;2020-07-01 17:04:34.000;;
fr-fr;116;14663;3314648;3323170;2020-07-01 17:04:34.000;;
fr-fr;4;16684;3314651;3323173;2020-07-01 17:05:32.000;;
fr-fr;168;1665;3314653;3323175;2020-07-01 17:05:46.000;;
fr-fr;407;112737;3314654;3323176;2020-07-01 17:05:46.000;2020-07-05 15:17:09.000;2020-07-16 12:36:43.000
fr-fr;39;1797;3314655;3323177;2020-07-01 17:06:07.000;;
es-es;383;3206;3314656;3323178;2020-07-01 17:06:09.000;;
fr-fr;806;17775;3314657;3323179;2020-07-01 17:06:12.000;2020-07-11 22:22:43.000;
fr-fr;713;14550;3314658;3323180;2020-07-01 17:06:17.000;2020-07-31 18:51:10.000;
es-es;459;17775;3314659;3323181;2020-07-01 17:06:25.000;;
fr-fr;56;12318;3314660;3323182;2020-07-01 17:06:33.000;2020-07-12 15:55:59.000;
fr-fr;183;2431;3314661;3323183;2020-07-01 17:06:48.000;;
fr-fr;752;1192;3314662;3323184;2020-07-01 17:06:54.000;2020-07-10 20:49:42.000;2020-08-29 20:45:15.000
fr-fr;283;16746;3314663;3323185;2020-07-01 17:07:15.000;;
de-de;918;6516;3314665;3323187;2020-07-01 17:07:38.000;;
es-es;752;1662;3314666;3323188;2020-07-01 17:07:46.000;2020-07-06 12:11:07.000;
es-es;78;27971;3314667;3323189;2020-07-01 17:07:49.000;2020-07-06 00:22:44.000;2020-07-17 11:30:18.000
fr-fr;807;3207;3314670;3323192;2020-07-01 17:08:47.000;;
fr-fr;807;3221;3314671;3323193;2020-07-01 17:09:09.000;;
fr-fr;78;12955;3314672;3323194;2020-07-01 17:09:22.000;;
fr-fr;342;1859;3314673;3323195;2020-07-01 17:09:58.000;;
fr-fr;332;3217;3314674;3323196;2020-07-01 17:10:38.000;;
fr-fr;41;10749;3314676;3323198;2020-07-01 17:10:39.000;;
fr-fr;918;16746;3314677;3323199;2020-07-01 17:10:45.000;2020-07-01 22:37:29.000;
fr-be;769;6516;3314678;3323200;2020-07-01 17:11:04.000;2020-07-18 00:38:11.000;
fr-fr;153;3216;3314679;3323201;2020-07-01 17:11:51.000;;
fr-fr;116;14663;3314680;3323202;2020-07-01 17:12:56.000;2020-07-09 11:24:33.000;
fr-fr;826;3207;3314681;3323203;2020-07-01 17:12:56.000;;
fr-fr;413;3215;3314682;3323204;2020-07-01 17:13:02.000;2020-07-06 00:20:02.000;2020-10-06 07:59:17.000
fr-fr;713;14561;3314683;3323205;2020-07-01 17:13:36.000;2020-07-08 14:10:45.000;
fr-fr;807;3214;3314684;3323206;2020-07-01 17:13:37.000;;
fr-fr;331;25744;3314686;3323208;2020-07-01 17:14:12.000;;
fr-fr;332;14664;3314687;3323209;2020-07-01 17:14:22.000;2020-07-04 13:36:26.000;
fr-fr;478;3216;3314689;3323211;2020-07-01 17:14:40.000;;
